2536.58, 472.66, 4801.45
2587.61, 488.90, 4854.04
2662.12, 502.16, 4942.29
3787.48, 492.22, 3791.71
3526.25, 462.14, 3687.64
3457.85, 460.52, 3631.26
3309.56, 445.07, 4349.11
3994.39, 546.26, 4969.50
3931.10, 567.44, 5015.42
3695.25, 474.08, 4843.50
3741.59, 473.82, 4816.55
2177.61, 452.17, 4547.42
2056.06, 448.21, 4407.94
2351.54, 472.88, 4177.07
2513.87, 472.23, 4807.76
2536.09, 469.99, 4803.21
2527.24, 473.16, 4811.91
2579.13, 479.52, 4818.23
2607.08, 486.43, 4855.15
2583.93, 496.45, 4882.59
2650.29, 499.73, 4962.10
2657.71, 501.63, 4954.31
2358.16, 471.40, 4193.53
2363.42, 473.20, 4197.07
2365.49, 473.57, 4191.39
2338.49, 474.87, 4157.48
2332.45, 475.90, 4152.31
3453.78, 459.80, 3620.60
3470.78, 460.50, 3623.01
3473.25, 460.66, 3625.26
3509.15, 461.25, 3657.19
3511.09, 460.79, 3662.78
3512.06, 460.27, 3665.14
3514.06, 459.91, 3691.09
3510.90, 459.69, 3703.52
3534.71, 452.71, 3723.95
3749.52, 496.78, 3790.17
3766.54, 493.43, 3781.35
3825.60, 494.91, 3796.20
3805.04, 494.63, 3814.53
3806.70, 495.40, 3817.39
3316.50, 444.55, 4332.28
3315.12, 444.57, 4334.31
3311.40, 444.39, 4334.83
3311.36, 443.83, 4320.99
3287.59, 444.40, 4350.16
3276.63, 444.11, 4351.07
3677.62, 474.53, 4815.01
3684.10, 473.52, 4806.82
3706.32, 473.54, 4826.52
3710.77, 473.34, 4827.87
3705.81, 474.18, 4832.57
3760.75, 475.30, 4782.26
3772.93, 476.68, 4866.84
3698.44, 480.34, 4881.84
3697.11, 480.55, 4877.90
3688.62, 480.56, 4870.02
3961.39, 529.28, 4924.35
3939.16, 530.25, 4940.97
4013.11, 536.90, 4936.09
3962.70, 541.83, 4966.13
3964.69, 542.30, 4968.28
3935.16, 549.19, 4985.30
3962.21, 555.36, 5000.42
3997.06, 558.98, 5004.10
3943.16, 569.49, 5028.75
