1565.35, 236.03, 1711.35
1235.83, 318.09, 2316.63
1251.78, 326.05, 2317.70
1273.26, 315.86, 2325.60
1409.53, 350.23, 2387.21
1335.07, 341.00, 2352.56
1339.95, 322.89, 2304.41
1368.54, 385.26, 2103.92
1361.50, 381.19, 2095.74
1363.75, 373.90, 2081.16
1320.93, 379.87, 2044.09
1316.05, 382.46, 2048.19
1312.38, 382.01, 2045.47
1313.35, 398.00, 2042.12
1332.77, 395.75, 2067.45
1357.10, 371.44, 2071.38
1449.00, 397.03, 1973.13
1447.32, 397.58, 1976.70
1450.59, 397.70, 1980.38
1444.09, 400.22, 1984.43
1436.61, 401.94, 1983.01
1437.34, 404.88, 1978.79
1447.32, 397.58, 1976.70
1443.24, 411.54, 1971.19
1447.25, 412.44, 1973.89
1430.12, 415.31, 1994.08
1412.55, 397.82, 2012.99
1394.34, 395.84, 2045.99
1376.85, 370.56, 2073.08
1369.44, 372.86, 2075.88
1295.88, 314.89, 2328.95
1552.40, 396.94, 2125.27
1560.63, 397.08, 2125.22
1568.46, 404.72, 2144.21
1560.77, 404.24, 2148.21
1590.95, 404.35, 2119.61
1592.64, 404.47, 2122.55
1593.56, 407.43, 2134.80
1594.16, 405.60, 2147.54
1578.18, 400.95, 2148.26
1565.76, 404.43, 2151.78
1559.06, 403.48, 2148.39
1510.65, 270.45, 1541.07
1564.18, 283.97, 1579.92
1564.18, 283.97, 1579.92
1576.75, 280.58, 1524.23
1530.04, 269.02, 1553.65
