-3263.47, 290.58, 4437.15
-3370.15, 391.66, 4696.17
-3208.07, 323.96, 4833.73
-3049.44, 293.68, 4983.84
-3068.71, 318.49, 4855.87
-3010.67, 272.51, 4830.53
-3058.36, 261.68, 4717.15
-2897.36, 158.32, 4391.84
-2699.54, 70.01, 4498.74
-2643.49, 222.18, 4718.85
-2620.45, 215.28, 4731.48
-2611.41, 219.15, 4780.80
-2719.66, 244.35, 4850.84
-2708.11, 164.81, 4976.00
-2682.52, 159.36, 5109.46
-2568.67, 144.53, 5148.39
-2582.31, 150.77, 5173.83
-2569.73, 151.96, 5219.41
-2551.27, 153.20, 5268.98
-2632.20, 162.78, 5297.42
-2576.50, 167.17, 5350.67
-2580.39, -49.83, 5371.06
-2656.83, -67.95, 5379.67
-2685.66, -13.73, 5296.43
-2712.82, 5.82, 5279.64
-2877.49, 224.82, 5348.53
-2682.42, 176.55, 5410.62
-2724.46, 198.28, 5596.81
-2700.76, 196.87, 5569.13
-2735.90, 44.00, 5771.15
-2753.86, 69.49, 5860.65
-2683.79, -10.79, 5782.43
-2653.43, -17.86, 5860.26
-2627.90, -4.03, 5893.74
-2606.10, -6.91, 5898.32
-2588.30, 18.20, 5914.26
-2577.88, 2.90, 5900.93
-2568.47, 19.57, 5848.99
-2653.74, -18.20, 5732.86
-2518.89, -37.09, 5733.18
-2523.00, -57.90, 5695.21
-2489.05, 52.73, 5382.16
-2510.86, -14.44, 5342.08
-2304.76, 160.14, 5171.15
-2213.13, -5.32, 5262.19
-2169.02, -6.00, 5290.77
-2099.27, -22.76, 5383.27
-2223.70, 36.91, 5395.96
-2182.80, 207.59, 5377.85
-2210.05, -39.22, 5665.64
-2438.44, -34.58, 5688.93
-2414.51, -54.66, 5713.67
-2381.75, -8.37, 5810.86
-2356.47, -50.97, 5902.05
-2401.95, -37.20, 5950.49
-2278.07, -101.44, 5984.31
-2258.04, -105.28, 6003.10
-2219.43, -44.18, 5944.48
-2191.41, 56.78, 5927.49
-2135.21, -60.45, 5850.77
-2152.69, 33.17, 5870.07
-2359.28, 172.22, 5940.79
-2213.60, 170.64, 5841.84
-2194.00, 165.98, 5888.62
-2115.61, 158.79, 5907.68
-2150.15, 169.65, 6003.62
-2164.42, 169.03, 6027.67
-2100.81, 159.75, 5997.15
-1994.40, 102.60, 5961.17
-1989.51, 157.03, 5871.06
-2010.07, 155.70, 5828.87
-1940.79, 148.74, 5767.31
-2029.34, 151.96, 5741.03
-2062.63, 157.84, 5722.19
-2049.49, -22.98, 5792.38
-2046.76, -25.62, 5750.61
-2031.25, 11.21, 5722.65
-2023.51, 8.97, 5648.52
-2120.25, 14.51, 5590.81
-2059.64, -13.33, 5544.56
-2023.39, -22.66, 5545.85
-2020.58, -3.09, 5572.65
-1982.12, 147.56, 5654.68
-1870.76, 168.75, 5713.17
-1794.02, 147.13, 5590.09
-1808.99, 160.15, 5547.75
-1906.42, 145.19, 5585.45
-1923.86, 150.02, 5517.60
-1928.92, 151.63, 5501.48
-1833.57, 166.63, 5530.56
-1897.10, 6.34, 5516.46
-1498.39, 6.20, 5498.83
-869.14, -244.97, 5981.27
-1158.64, 60.38, 5459.84
-904.49, -34.05, 5018.99
-829.12, -57.48, 4891.63
-1416.41, 42.43, 5212.59
-1437.07, 47.12, 5221.71
-1814.73, 129.24, 5169.74
-1776.31, 128.86, 5181.54
-1770.30, 124.90, 5138.10
-1863.24, 135.71, 5166.96
-1902.04, 138.43, 5172.89
-1907.67, 141.22, 5139.73
-1906.36, 127.17, 5071.62
-1872.21, 122.98, 5001.32
-1929.57, 169.79, 4806.16
-2096.71, 180.06, 5055.00
-2227.43, 169.94, 4694.11
-2316.77, 77.89, 4549.90
-2059.01, 51.19, 4416.50
-2139.45, 44.85, 4376.63
-2005.69, 292.63, 4303.26
-1754.94, 215.32, 4618.35
-1506.76, 84.03, 4855.34
-1377.85, 78.44, 4704.84
-1250.71, 125.03, 4616.41
-1893.77, 361.22, 4315.66
-1665.53, 271.76, 4067.77
-1673.52, 293.64, 4236.26
-961.52, -17.01, 4423.11
-877.45, -84.64, 4450.25
-174.97, 250.56, 3554.92
-491.47, 186.01, 3290.53
-1149.97, 186.69, 3625.71
-1188.42, 203.54, 3519.07
-1301.42, 195.53, 3577.32
-1268.68, 153.99, 3415.74
-1348.65, 155.15, 3385.91
-1330.88, 127.89, 3390.33
-1457.64, 129.41, 3351.84
-2128.28, 343.09, 3895.23
-2287.82, 338.38, 4138.22
-2319.77, 288.69, 4280.01
-2205.18, 277.20, 4367.65
-2315.35, 231.21, 4475.70
-2443.96, 26.78, 4351.07
-2529.31, 259.29, 4249.83
-2791.99, 345.56, 4189.39
-2617.38, 268.86, 4131.56
-2246.26, 270.77, 3977.33
-1763.64, 113.27, 3378.29
-1493.52, 179.32, 3313.99
-1401.19, 195.18, 3312.83
-790.24, 195.66, 3120.02
-984.04, 256.10, 3017.35
-933.68, 214.84, 3000.83
-741.65, 207.06, 2739.34
-900.58, 207.35, 2592.96
-886.41, 209.18, 2578.40
-807.87, 225.01, 2485.91
-808.56, 168.09, 2437.92
-794.29, 133.18, 2440.63
-246.18, 195.06, 2480.93
112.34, 248.31, 2853.68
-36.00, 280.12, 2499.91
46.48, 245.18, 2415.63
457.81, 277.92, 2436.52
-353.96, 109.62, 2232.72
-936.96, 207.38, 2131.45
-858.50, 170.43, 2153.96
-865.67, 199.50, 2142.28
-636.52, 158.78, 1585.32
-728.06, 194.06, 1563.85
-574.65, 205.00, 1510.05
-657.55, 236.91, 1410.06
-740.80, 216.47, 1344.49
-911.96, 157.25, 1323.80
-888.45, 204.09, 1077.43
-740.51, 176.16, 936.66
-923.94, 185.81, 925.22
-918.60, 173.47, 889.32
-910.35, 222.56, 715.66
-723.18, 197.15, 748.26
-617.85, 229.81, 958.61
-451.35, 241.00, 1007.40
-313.56, 309.17, 1331.85
43.88, 195.97, 1280.69
90.36, 204.12, 1219.34
156.70, 213.85, 1130.95
-32.69, 236.54, 1018.71
82.81, 236.36, 868.41
-223.31, 188.79, 812.75
-200.88, 240.88, 717.69
-345.46, 205.41, 832.12
-132.69, 342.93, 627.82
-87.10, 277.20, 303.80
-223.20, 235.88, 166.22
-245.03, 212.40, 148.15
155.78, 247.97, 298.68
424.18, 213.05, 352.99
492.03, 197.52, 247.23
752.00, 205.98, 231.02
748.80, 226.61, 675.28
814.74, 257.59, 876.90
380.66, 204.11, 899.16
352.71, 227.50, 1065.41
196.54, 223.95, 1173.77
696.65, 247.33, 1736.68
1356.80, 234.98, 1187.25
1099.31, 213.28, 902.60
1416.85, 220.91, 606.80
1396.12, 211.39, 464.50
1128.94, 204.90, 368.25
1249.95, 269.60, -418.78
1239.52, 264.31, -403.04
918.38, 261.65, -267.63
985.08, 251.71, -126.89
816.40, 227.35, -96.33
637.83, 276.39, -203.74
648.40, 229.14, -569.10
-1988.89, 141.17, 5061.15
-1949.08, 133.66, 5026.35
-1889.14, 128.53, 5042.89
-1793.58, 121.15, 5010.90
-1771.81, 101.89, 4940.94
-1881.33, 208.23, 4724.39
-2037.89, 130.01, 4862.93
-2206.12, 139.95, 4984.96
-2190.18, 131.98, 4832.31
-2268.25, 138.59, 4759.73
-2262.69, 154.20, 4718.38
-2132.85, 162.94, 4674.75
-2174.07, 213.78, 4565.75
-2225.01, 241.10, 4610.49
-2407.50, 111.48, 4753.83
-2540.05, 124.74, 4680.80
-2127.05, 55.07, 4528.26
-2042.93, 79.00, 4548.47
-1924.74, 285.64, 4415.01
-1712.44, 172.49, 4739.65
-1351.73, 91.05, 4658.06
-1470.68, 114.11, 4371.26
-1749.74, 258.94, 4474.22
-1798.56, 363.20, 4419.92
-1826.78, 414.59, 4309.35
-1881.38, 380.55, 4183.27
-1790.80, 369.66, 4216.61
-1758.91, 330.51, 4129.53
-1882.98, 320.13, 4044.68
-1662.15, 271.40, 4046.95
-1667.11, 278.73, 4145.80
-1564.28, 227.98, 4148.90
-984.33, -27.11, 4450.72
-797.31, 66.58, 4422.93
-191.75, 250.55, 3393.36
-344.57, 201.00, 3060.83
-627.11, 204.52, 3345.46
-729.80, 214.91, 3680.96
-979.83, 197.88, 3592.85
-1254.81, 181.98, 3450.42
-1319.14, 179.56, 3444.59
-1374.30, 128.58, 3402.51
-1509.15, 183.56, 3434.81
-1562.94, 142.38, 3323.23
-1599.48, 167.91, 3384.90
-1624.51, 129.60, 3378.84
-1691.26, 203.97, 3468.35
-1798.10, 365.51, 3716.40
-2206.89, 290.42, 4037.01
-2134.08, 317.06, 4177.84
-2129.89, 314.80, 4248.00
-2270.41, 299.79, 4229.17
-2436.76, 55.53, 4419.41
-2378.26, 48.98, 4270.50
-2622.32, 242.87, 4291.89
-2469.98, 247.45, 4046.38
-2474.24, 325.29, 3871.84
-2375.97, 353.92, 3991.89
-1749.30, 154.35, 3409.85
-1658.11, 95.89, 3303.46
-1621.30, 115.22, 3264.71
-1655.12, 106.66, 3187.82
-1698.22, 266.14, 3129.17
-1564.60, 166.16, 3313.86
-1244.46, 214.22, 3105.01
-777.89, 304.50, 3254.12
-990.69, 257.21, 3054.24
-922.41, 208.92, 2982.47
-961.23, 212.16, 2846.44
-949.31, 202.82, 2673.72
-807.30, 175.43, 2469.35
-5.62, 261.19, 2500.62
422.75, 288.65, 2437.70
334.70, 184.20, 2260.78
349.18, 184.30, 2254.85
-695.44, 233.63, 2232.37
-805.25, 163.36, 2279.60
-832.04, 162.78, 2244.69
-866.19, 160.96, 2215.01
-951.52, 209.84, 2164.48
-892.79, 190.29, 2176.04
-833.28, 120.92, 1705.78
-536.62, 186.57, 1736.57
-596.71, 200.57, 1504.75
-468.09, 243.93, 1295.88
-530.69, 225.96, 1277.19
-678.01, 179.90, 1055.00
-947.48, 187.95, 1207.85
