-5871.96, 203.85, -2507.61
-5890.25, 203.37, -2493.35
-5898.75, 203.12, -2514.60
-5963.95, 170.54, -2683.86
-4905.98, 202.04, -4803.10
-4937.56, 207.75, -4669.97
-4998.40, 202.26, -4623.97
-4922.49, 207.23, -4628.55
-4821.39, 207.40, -4631.50
-4758.56, 205.56, -4693.15
-4663.94, 211.55, -4456.96
-4629.19, 218.87, -4421.18
-4481.66, 214.99, -3843.57
-4514.70, 201.09, -3947.30
-4498.72, 202.22, -4008.95
-4461.66, 201.39, -4036.83
-4432.04, 202.09, -4044.11
-4413.30, 202.54, -4034.94
-4414.15, 214.02, -4010.94
-4430.07, 215.73, -3982.15
-4404.93, 210.49, -3977.83
-4383.67, 204.47, -3985.17
-4346.22, 202.24, -3971.39
-4348.20, 202.47, -3947.89
-4283.40, 204.68, -3932.13
-4279.43, 215.90, -3907.01
-4292.32, 214.02, -3842.76
-4364.43, 231.98, -3866.67
-4376.04, 204.54, -3713.65
-4303.58, 203.32, -3708.77
-4306.32, 202.26, -3687.10
-4033.06, 200.14, -2356.46
-4099.89, 203.30, -2405.70
-3998.25, 232.46, -2472.18
-3968.28, 201.13, -2448.87
-3880.47, 201.53, -2498.93
-3769.73, 258.84, -2310.18
-3674.30, 229.46, -2079.78
-3501.97, 209.30, -2119.47
-3545.71, 229.33, -2246.23
-3597.22, 207.91, -2397.76
-3658.90, 270.77, -3015.33
-3812.50, 331.96, -3118.45
-3835.25, 342.06, -3143.28
-3619.57, 256.71, -3269.02
-3571.38, 222.61, -3254.24
-3556.76, 241.28, -3236.61
-2540.70, 201.47, -4093.72
-2547.56, 201.42, -4080.22
-2470.39, 238.50, -3879.26
2593.55, 214.59, -1245.23
2579.19, 218.22, -1222.60
2536.20, 206.38, -1202.82
2484.18, 200.05, -1201.99
2494.36, 204.20, -1189.03
2519.70, 205.14, -1142.83
2490.78, 207.43, -1137.86
2465.59, 210.81, -1111.41
2404.69, 213.61, -1092.71
2395.37, 211.22, -1115.07
2433.07, 211.12, -1129.81
2461.04, 200.09, -1181.69
2413.03, 210.16, -1221.77
2445.24, 203.16, -1237.64
2487.77, 201.52, -1227.21
2431.77, 210.37, -1297.85
2483.31, 213.18, -1277.20
2523.73, 216.14, -1289.20
2571.92, 217.41, -1461.96
2543.38, 220.23, -1449.15
2535.66, 218.88, -1412.56
2551.97, 216.25, -1399.36
2601.08, 212.88, -1380.12
2630.47, 221.31, -1382.49
2655.25, 235.81, -1431.36
2651.80, 234.22, -1458.36
2608.74, 229.57, -1536.25
2583.74, 235.37, -1529.12
2632.24, 205.93, -1617.16
2664.72, 197.41, -1633.41
2429.69, 300.66, -1643.76
2341.79, 289.57, -1605.69
2373.10, 283.10, -1569.89
2237.93, 266.64, -1723.40
2165.18, 260.05, -1745.75
2090.45, 234.17, -1525.80
2115.85, 227.28, -1365.66
2268.98, 237.91, -1297.58
2319.78, 257.29, -1292.14
2349.12, 251.57, -1303.95
2395.21, 250.36, -1285.78
2330.93, 250.30, -1245.39
2126.86, 211.92, -1219.76
2080.32, 205.73, -1256.97
2059.39, 198.61, -1190.53
2126.80, 204.07, -1147.37
2043.33, 208.43, -985.86
2031.58, 208.45, -971.88
2029.77, 206.93, -949.46
2029.44, 206.40, -931.74
1720.24, 272.95, -882.91
1672.20, 263.88, -846.37
1634.74, 270.58, -820.00
1668.68, 268.11, -786.56
1816.10, 204.50, -308.56
2003.23, 214.58, -123.20
2080.18, 207.91, -9.33
2189.60, 246.94, -111.05
2224.58, 237.20, -120.37
2266.24, 230.70, -99.29
2245.50, 222.33, -59.18
2244.87, 224.81, -44.37
2459.97, 221.31, 236.53
2540.33, 183.83, 384.98
2781.88, 238.20, 399.06
2709.43, 240.72, 56.04
2747.18, 238.16, -153.60
2899.91, 213.67, 144.31
1671.43, 205.54, 89.97
1648.67, 201.69, 85.03
1616.55, 234.76, 4.13
1634.65, 212.79, 151.54
1374.63, 201.40, 152.92
1549.61, 283.16, 366.36
1688.16, 246.77, 771.90
1343.29, 202.12, 645.51
1112.75, 209.00, 923.81
1156.18, 226.30, 986.26
1121.92, 222.29, 1065.56
760.90, 231.67, 1293.68
639.13, 185.80, 1155.55
870.26, 208.31, 621.30
604.34, 202.96, 343.09
728.35, 274.60, -110.93
738.88, 223.82, -245.88
730.31, 252.35, -352.74
683.35, 249.71, -416.74
415.06, 199.34, 161.90
358.68, 213.71, 327.74
132.19, 239.46, 267.70
46.35, 258.71, 278.82
-107.19, 277.00, 59.25
-166.62, 282.08, 243.38
-49.99, 272.00, 260.54
41.12, 225.80, 460.78
-8.10, 224.93, 590.68
392.14, 233.59, 781.32
208.50, 238.21, 927.31
157.92, 231.67, 1060.27
20.82, 238.99, 1106.83
10.81, 240.92, 1177.61
37.33, 226.41, 1159.06
58.09, 230.72, 1127.68
85.51, 217.96, 1164.46
204.83, 194.07, 1265.75
183.69, 194.21, 1250.87
158.14, 195.50, 1229.16
143.18, 187.33, 1264.58
180.20, 187.78, 1272.48
153.62, 190.77, 1295.07
-211.83, 296.18, 1666.73
-168.16, 302.74, 1934.34
-86.77, 310.34, 1917.04
239.35, 344.11, 1881.91
305.97, 301.45, 1812.30
311.43, 246.59, 2423.27
305.92, 203.49, 2492.61
266.28, 203.15, 2509.09
242.87, 201.22, 2481.72
212.27, 202.06, 2477.43
198.28, 201.38, 2470.23
-123.09, 308.81, 2136.73
-394.29, 108.12, 2245.35
-555.33, 103.80, 2351.49
-559.00, 103.80, 2279.31
-611.65, 103.80, 2302.73
-794.96, 161.60, 2318.36
-791.03, 150.53, 2363.21
-831.62, 183.02, 2434.70
-822.11, 205.85, 2463.03
-815.81, 195.12, 2594.59
-339.32, 208.56, 2546.84
-318.54, 201.84, 2585.32
-622.16, 223.02, 3195.78
-826.76, 39.20, 3323.70
-511.74, -23.30, 5265.31
-1258.11, 77.91, 5179.40
-1310.18, 52.35, 5325.72
-1907.84, 136.36, 5267.16
-2146.45, 26.85, 5314.41
-2123.68, 8.96, 5540.09
-2257.07, -50.53, 5680.33
-2460.97, -49.09, 5717.55
-2206.47, 43.32, 5873.39
-2032.98, -5.65, 5757.73
-2082.71, -37.66, 5791.61
-2249.11, -46.32, 6014.90
-2260.35, -104.08, 5966.12
-2322.31, -71.90, 6007.32
-2406.59, -47.61, 5883.20
-2413.26, -15.70, 5868.76
-2618.16, -1.23, 5687.33
-2696.73, 24.73, 5732.56
-2810.86, 76.62, 5848.11
-2593.99, 28.69, 5376.45
-2532.02, 44.16, 5408.16
-1948.14, 178.83, 4754.44
-2195.91, 70.07, 4524.96
-2302.65, 58.31, 4492.82
-3042.08, 267.36, 4718.74
-3118.14, 286.88, 4713.65
1991.66, 227.41, -153.49
2416.21, 243.85, 88.59
2488.16, 207.15, 129.27
2497.49, 226.43, 77.87
2615.84, 216.62, 441.14
2712.93, 210.28, 428.69
2805.59, 208.49, 233.23
2596.32, 209.70, -56.22
2632.16, 241.91, -161.58
2854.57, 236.67, -109.98
2957.73, 208.14, 110.31
1229.22, 205.26, 237.21
1019.07, 207.51, 365.49
1419.63, 206.22, 295.51
1562.81, 213.64, 240.62
1701.51, 287.60, 347.58
1601.73, 246.92, 714.66
1456.24, 242.68, 581.14
1405.63, 208.23, 440.78
1395.69, 209.97, 519.06
1190.06, 244.37, 1047.01
1163.88, 232.48, 1023.82
994.35, 308.24, 1244.85
962.84, 307.67, 1248.48
835.01, 211.32, 648.08
746.41, 203.84, 303.00
647.98, 203.66, 260.29
557.57, 210.34, 359.35
511.87, 216.10, 422.50
581.14, 201.32, 164.13
709.19, 248.73, -405.52
377.82, 218.09, 255.31
276.46, 214.90, 208.40
-55.03, 271.25, 286.14
-3.84, 213.08, 536.54
-76.95, 270.22, 713.96
-61.97, 262.99, 714.51
434.62, 193.48, 778.61
212.14, 239.07, 1092.08
133.91, 220.39, 1112.30
161.93, 188.54, 1259.72
165.87, 187.39, 1277.50
26.06, 258.22, 1537.63
-709.97, 132.99, 1639.51
25.41, 276.09, 1746.24
-21.69, 372.06, 2020.84
759.93, 307.51, 1744.52
286.67, 245.81, 2434.27
89.33, 189.28, 2563.55
-581.21, 103.80, 2281.44
-674.36, 103.80, 2303.10
-678.31, 103.80, 2277.63
-852.95, 162.81, 2210.50
-793.24, 154.34, 2344.87
-77.15, 159.65, 2571.71
-512.87, 232.32, 3262.86
-637.67, 226.34, 3265.05
-1234.37, 79.40, 5176.63
-1271.36, 48.41, 5419.43
-1294.73, 48.01, 5394.74
-1368.04, 45.54, 5113.17
-2129.41, -36.48, 5560.06
-2020.20, -0.96, 5588.91
-2133.70, 14.48, 5592.09
-2178.84, -20.30, 5574.83
-2453.96, 28.69, 5687.74
-2357.82, -56.05, 5737.43
-2155.66, 33.27, 5893.44
-2121.81, -59.69, 5908.81
-2210.41, -98.02, 5971.75
-2602.22, -2.92, 5908.00
-2587.92, -19.15, 5755.65
-2177.25, -10.22, 5254.47
-1837.59, 173.26, 4831.65
-2246.11, 64.54, 4505.59
-2362.48, 108.89, 4524.46
-2682.25, 117.55, 4558.54
-2928.04, 38.54, 4475.48
-2970.21, 24.89, 4440.86
-3011.24, 2.50, 4289.68
-3032.16, 2.97, 4267.86
-2067.91, 80.52, 4437.30
-1936.88, 234.68, 4479.03
-1837.67, 284.10, 3963.91
-1300.70, 266.21, 3647.63
-1410.01, 273.30, 2905.05
-1428.06, 267.00, 2879.42
-1294.08, 288.86, 2834.17
-1102.81, 244.34, 2791.25
-1111.78, 220.58, 2731.54
-1285.16, 179.87, 2437.88
-2999.97, 2.52, 4264.46
-2843.84, 238.76, 4234.38
-2345.29, 49.77, 4242.99
-1832.64, 330.23, 4105.01
-1914.90, 278.37, 3991.32
-1076.40, 220.26, 2742.42
-2967.23, 72.77, 4668.21
-2386.84, 48.67, 4278.15
-2083.89, 48.67, 4447.12
-2090.16, 54.10, 4382.87
