756.85, 294.51, -465.17
809.32, 288.00, -412.18
898.87, 277.72, -314.20
1129.47, 246.94, -292.69
1195.16, 252.19, -359.90
1241.90, 247.66, -352.68
1372.26, 237.51, -308.82
1407.19, 238.35, -313.96
1471.08, 237.88, -271.04
1501.24, 255.27, -152.69
1497.50, 262.05, -121.39
1505.25, 268.85, -77.80
1793.27, 246.19, -508.26
2526.34, 216.26, -1309.72
2570.23, 213.48, -1288.01
2579.43, 214.10, -1372.78
2552.11, 212.37, -1376.66
2523.22, 213.19, -1350.31
2796.83, 262.32, -1290.17
2733.40, 263.77, -1384.22
2769.87, 261.52, -1362.80
2776.84, 265.18, -1408.72
2786.84, 274.21, -1433.89
2807.90, 272.88, -1439.26
2830.11, 272.43, -1482.89
