2574.21, 360.29, -1712.31
2250.94, 255.86, -424.13
1557.96, 253.09, -1648.44
1314.07, 296.09, -1055.40
1017.34, 317.23, -1130.77
1020.02, 204.24, -1308.05
974.06, 202.88, -1251.39
810.57, 201.00, -1271.70
787.98, 200.75, -1290.34
814.60, 289.18, -923.65
1093.12, 409.42, -701.72
631.97, 223.01, -484.41
-67.56, 201.47, -904.87
-0.98, 271.88, 109.45
403.37, 202.15, -67.48
986.46, 272.20, -389.20
1205.95, 256.60, -383.14
1300.24, 283.88, -429.66
1336.53, 201.40, -137.63
925.03, 217.53, -19.93
1442.65, 227.96, 573.67
986.03, 240.64, 920.04
1121.66, 218.71, 1046.94
1600.30, 226.34, 1249.93
322.01, 210.89, 894.15
254.20, 235.64, 993.52
274.00, 191.00, 1339.66
399.12, 322.31, 2011.49
-457.26, 168.64, 2422.74
-700.06, 116.51, 3800.97
-829.73, 260.60, 3435.05
-825.77, 217.82, 3189.79
-1051.03, 232.39, 3812.26
-843.94, -30.23, 4523.20
-1855.75, 133.68, 4917.28
-2097.73, -34.83, 5433.24
-2728.97, -28.83, 5300.67
-2337.93, 221.73, 3998.35
-2017.46, 490.37, 3600.55
-1006.21, 298.48, 1633.28
-769.46, 239.44, 1377.08
-488.25, 182.45, 927.17
-3683.24, 120.70, -686.48
-3894.18, 118.15, -869.68
-3992.09, 201.00, -439.23
-3859.41, 207.62, -2985.64
-2943.14, 201.01, -3307.67
-3111.25, 201.23, -3459.48
-2222.49, 201.19, -4396.90
-2870.66, 201.00, -4280.53
-4324.83, 226.91, -4229.06
-4398.80, 201.65, -3657.93
-4867.36, 203.35, -4777.11
-6471.88, 203.61, -2792.42
-6487.82, 201.35, -2682.20
-6597.68, 201.33, -2710.09
