-3633.34, 209.23, -3285.63
-3710.09, 202.26, -3335.78
-3591.38, 200.90, -3594.02
-3377.78, 211.93, -3655.42
-3314.63, 213.43, -3512.32
-3479.41, 200.90, -3243.31
-3585.31, 256.28, -3208.75
-3463.58, 212.32, -3054.58
-3424.02, 201.17, -3001.71
-3371.33, 201.28, -2993.21
-3875.13, 203.33, -3293.22
-3949.53, 202.19, -3086.61
-3985.64, 203.82, -2910.30
-3787.59, 304.07, -3034.28
-3745.92, 289.99, -3020.02
-3754.82, 203.64, -2965.64
-3651.75, 234.93, -3191.61
-3704.62, 228.25, -3127.26
-3675.57, 239.67, -3167.24
-3818.49, 232.09, -3164.67
-3225.55, 201.25, -3272.01
