-3290.84, 223.19, -3403.37
-3279.31, 201.31, -3648.39
-3769.34, 200.98, -3485.29
-3448.53, 201.17, -3406.30
-3456.85, 202.63, -3330.31
-3588.48, 217.86, -3302.40
-3426.05, 201.17, -2941.42
-3488.95, 224.45, -3088.54
-3629.44, 280.92, -3068.68
-3785.61, 269.18, -3196.96
-3913.17, 274.30, -3179.81
-3932.69, 225.99, -3289.25
-4012.33, 201.88, -3121.23
-3933.15, 213.67, -2908.00
-3928.41, 261.05, -3002.35
-3716.37, 274.94, -3124.15
-3786.91, 258.93, -3092.05
-3771.92, 201.17, -3134.46
-3712.21, 201.45, -3137.95
-3673.93, 270.63, -2999.67
-2945.44, 200.92, -3312.23
